660,0.8071561338289963,0.8064066852367688,0.7782485294314014,0.7779246383003342,5.85,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
661,0.8083952912019826,0.8022284122562674,0.7794625479501013,0.7730498348336317,5.85,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
662,0.807001239157373,0.8050139275766016,0.7776281386359255,0.7760992896743283,5.86,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
663,0.8094795539033457,0.8050139275766016,0.7810848436828156,0.7764105575500362,5.87,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
664,0.8023543990086741,0.7966573816155988,0.7716894073590297,0.766176988860685,5.88,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
665,0.8085501858736059,0.8050139275766016,0.7805102661223793,0.7766981448529722,5.89,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
666,0.7956939281288724,0.786908077994429,0.7636233852699731,0.7547107880898952,5.9,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
667,0.8045229244114003,0.8050139275766016,0.7763079748025409,0.7776425956444317,5.9,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
668,0.7857806691449815,0.7771587743732591,0.7517166747832107,0.7429270246622672,5.91,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
669,0.7998760842627014,0.8064066852367688,0.7714343525030771,0.7793953165547456,5.92,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
670,0.7780359355638166,0.766016713091922,0.7423477204920895,0.7298430445065578,5.93,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
671,0.7980173482032218,0.8105849582172702,0.7694246182025359,0.7842276340125202,5.94,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
672,0.7831474597273854,0.7674094707520891,0.748568981851256,0.7317635162947187,5.95,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
673,0.8049876084262702,0.8022284122562674,0.7769057536856397,0.7744186561054938,5.95,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
674,0.7995662949194547,0.7952646239554317,0.7684595164793255,0.7646410835617141,5.96,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
675,0.8088599752168525,0.8008356545961003,0.7803636422183506,0.7717401936809156,5.97,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
676,0.8099442379182156,0.8022284122562674,0.781336177334311,0.7730397307356687,5.98,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
677,0.80545229244114,0.8022284122562674,0.7755389006462525,0.7726779172770224,5.99,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
678,0.8094795539033457,0.8050139275766016,0.7815620210249938,0.7766981448529722,6.0,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
679,0.7966232961586122,0.7910863509749304,0.7646834585595995,0.7595434674859008,6.01,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
680,0.8059169764560099,0.807799442896936,0.7778572074299142,0.7805686647517767,6.02,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
681,0.7913568773234201,0.7827298050139275,0.7583694507555713,0.7498062253593487,6.02,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
682,0.8045229244114003,0.807799442896936,0.7764003362994409,0.7809155714361524,6.03,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
683,0.7935254027261462,0.7883008356545961,0.7609939782249615,0.7562247174948793,6.04,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
684,0.8077757125154895,0.8119777158774373,0.7798722242233265,0.7852828006937937,6.05,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
685,0.8015799256505576,0.7966573816155988,0.7706988186553045,0.7661571682237154,6.06,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
686,0.8116480793060719,0.8022284122562674,0.7838303713677983,0.7734134877157113,6.07,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
687,0.8065365551425031,0.8064066852367688,0.7770580846575244,0.7776336956182685,6.08,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
688,0.811183395291202,0.8022284122562674,0.7827725317495714,0.7730498348336317,6.08,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
689,0.8116480793060719,0.8064066852367688,0.7833986641701423,0.7779122837859188,6.09,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
690,0.8068463444857497,0.8050139275766016,0.7773177699248577,0.7760299458568214,6.1,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
691,0.8125774473358116,0.8091922005571031,0.7848778232623945,0.7813996590967174,6.11,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
692,0.804368029739777,0.7938718662952646,0.7740554699550559,0.7629184078247814,6.12,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
693,0.809634448574969,0.8091922005571031,0.7818778194544637,0.7816170806053785,6.13,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
694,0.797087980173482,0.786908077994429,0.7652436034519519,0.7547682828824003,6.13,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
695,0.8056071871127634,0.8064066852367688,0.7776448596284175,0.7793567870747232,6.14,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
696,0.7871747211895911,0.775766016713092,0.7533728778127078,0.7413538881492835,6.15,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
697,0.8015799256505576,0.8105849582172702,0.7733781651726496,0.7841766052815375,6.16,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
698,0.7802044609665427,0.7688022284122563,0.7450650634717049,0.7331076163797061,6.17,0.005314410000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
699,0.8015799256505576,0.8119777158774373,0.7734080188679245,0.7858255537756172,6.18,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
700,0.7958488228004956,0.7883008356545961,0.7638936156521876,0.7564477651243805,6.18,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
701,0.8107187112763321,0.8022284122562674,0.7823825287079593,0.7732310505045562,6.19,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
702,0.8108736059479554,0.8050139275766016,0.7832133501689007,0.7770641306565652,6.2,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
703,0.794454770755886,0.7855153203342619,0.7620619568455411,0.7529912162343291,6.21,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
704,0.8094795539033457,0.8175487465181058,0.781929919988409,0.7916415609271993,6.22,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
705,0.8066914498141264,0.8022284122562674,0.77705699409148,0.7727280833155004,6.23,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
706,0.8090148698884758,0.8022284122562674,0.7798769987672667,0.772757463235458,6.24,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
707,0.8102540272614622,0.8091922005571031,0.7826144380944957,0.781737737364593,6.24,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
708,0.7980173482032218,0.7910863509749304,0.766465752777133,0.7597848100136501,6.25,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
709,0.8100991325898389,0.8091922005571031,0.7823034502857484,0.781558400028425,6.26,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
710,0.8118029739776952,0.8022284122562674,0.7832711908178849,0.7729866694573153,6.27,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
711,0.8074659231722429,0.8050139275766016,0.7779140306645378,0.7759006222257893,6.28,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
712,0.8100991325898389,0.8050139275766016,0.7823321328547259,0.7767878952066689,6.29,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
713,0.8034386617100372,0.7980501392757661,0.7729295665312891,0.7677888754566826,6.29,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
714,0.8124225526641884,0.8119777158774373,0.7846799885793764,0.7846842123969292,6.3,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
715,0.8128872366790583,0.8008356545961003,0.7846419638075468,0.7714261544009937,6.31,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
716,0.8082403965303594,0.8064066852367688,0.7789569587216945,0.7775618323366906,6.32,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
717,0.8114931846344485,0.8050139275766016,0.7837691634614384,0.7767591432810099,6.33,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
718,0.8076208178438662,0.7980501392757661,0.7779070723991715,0.7677495058737447,6.34,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
719,0.8130421313506815,0.8119777158774373,0.7853057203504124,0.7845679245576563,6.34,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
720,0.8133519206939281,0.8022284122562674,0.7850574197529521,0.772962910179214,6.35,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
721,0.8108736059479554,0.807799442896936,0.7821621579796189,0.7792501760045628,6.36,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
722,0.8145910780669146,0.8105849582172702,0.7871964254390615,0.7831181869064224,6.37,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
723,0.8097893432465924,0.8036211699164345,0.7805830795715296,0.7742672012058347,6.38,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
724,0.8141263940520446,0.8119777158774373,0.7866150582419534,0.7847124279542905,6.39,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
725,0.8128872366790583,0.807799442896936,0.7844821885385675,0.7793460372744947,6.4,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
726,0.8135068153655515,0.8036211699164345,0.7853742664457185,0.7746962211243157,6.41,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
727,0.8128872366790583,0.8105849582172702,0.785019222258318,0.7830377119952718,6.42,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
728,0.8104089219330854,0.8050139275766016,0.7814426628925695,0.7759660516802547,6.42,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
729,0.8133519206939281,0.8105849582172702,0.7856453223470596,0.7830594027290865,6.43,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
730,0.8125774473358116,0.8091922005571031,0.7840596995418508,0.7807780167370544,6.44,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
731,0.8147459727385378,0.8119777158774373,0.7870017301094379,0.7845358395611137,6.45,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
732,0.8133519206939281,0.8050139275766016,0.7853169674320353,0.7763140326672304,6.46,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
733,0.8128872366790583,0.8036211699164345,0.7845388365748959,0.7746275069400694,6.47,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
734,0.8139714993804213,0.8105849582172702,0.786221747015822,0.7829605542454141,6.48,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
735,0.8118029739776952,0.8064066852367688,0.7831785083564577,0.7775618323366906,6.49,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
736,0.8139714993804213,0.8133704735376045,0.7862799652696426,0.7862383078939768,6.5,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
737,0.8127323420074349,0.8064066852367688,0.7842631620465218,0.7776589606321667,6.5,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
738,0.815365551425031,0.8119777158774373,0.7877202651146467,0.7844994330687655,6.51,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
739,0.8144361833952912,0.8036211699164345,0.7864450446009235,0.7746962211243157,6.52,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
740,0.8142812887236679,0.8036211699164345,0.7863164050080964,0.7747368280520937,6.53,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
741,0.8150557620817844,0.8105849582172702,0.7873081076839371,0.7828186337199604,6.54,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
742,0.8135068153655515,0.8050139275766016,0.7852216007216399,0.7761725778007375,6.55,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
743,0.8144361833952912,0.8147632311977716,0.7867451818103337,0.7877689447564524,6.56,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
744,0.8124225526641884,0.8050139275766016,0.7839176667799008,0.7761202340358715,6.57,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
745,0.8150557620817844,0.8119777158774373,0.7874745397665708,0.7845626575273047,6.57,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
746,0.8135068153655515,0.8050139275766016,0.7851894125817708,0.7761042767825125,6.58,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
747,0.8156753407682775,0.8133704735376045,0.7880948812324139,0.7861304441574435,6.59,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
748,0.8144361833952912,0.8022284122562674,0.786398935315395,0.7730452881008826,6.6,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
749,0.8150557620817844,0.8119777158774373,0.7872688747700369,0.7844721201246072,6.61,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
750,0.8145910780669146,0.8064066852367688,0.7866840709160595,0.7779720668651084,6.62,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
751,0.815365551425031,0.8050139275766016,0.7875510241266199,0.7763548420111156,6.63,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
752,0.8156753407682775,0.8091922005571031,0.7880336037799603,0.7812635506703344,6.63,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
753,0.8149008674101611,0.8008356545961003,0.7869401255224266,0.771455664081629,6.64,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
754,0.8158302354399009,0.8119777158774373,0.7882261120380059,0.7845109311848898,6.65,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
